,user_id,tw_text,comp_text,pos,neg,RT,good
302,osonosanyo,"私が在宅勤務中、うるさい次男を小2長男が注意していた今日。

「あのね！サンタさんはね、実はママとパパなんだよ。
うるさくしてママがお金稼げなかったら次男くんのほしいシンカリオン、買ってもらえなくなっちゃうよ？嫌でしょ？ね？静かにしてね！」

え？サンタが親だって知ってたの…？😱","私,が,在宅,勤務,中,、,うるさい,次男,を,小,2,長男,が,注意,する,て,いる,た,今日,。,「,あの,ね,！,サンタ,さん,はねる,、,実は,ママ,と,パパ,だ,ん,だ,よ,。,うるさい,する,て,ママ,が,お金,稼げる,ない,た,次男,くん,の,ほしい,シンカリオン,、,買う,て,もらえる,ない,なる,ちゃう,よ,？,嫌,です,？,ね,？,静か,に,する,て,ね,！,」,え,？,サンタ,が,親,だって,知る,てる,た,の,…,？,😱,",False,True,0,0
303,secondpenguin1,"FacebookとGoogleは年末まで在宅勤務か…。うらやましいよりも、しんどそうだなと思ってしまった。
私はオフィスで働きたい派。","Facebook,と,Google,は,年末,まで,在宅,勤務,か,…,。,うらやましい,より,も,、,しんどい,そう,だ,な,と,思う,て,しまう,た,。,私,は,オフィス,で,働く,たい,派,。,",False,True,0,0
304,sillver_86,"来週からポツポツ在宅勤務になったけどパソコン持って帰られへんくて普段の仕事出来んからウチの課の役割とか自分の将来像とかをレポートにまとめろとか言われた
レポートとかほんま苦手やから鬱","来週,から,ポツポツ,在宅,勤務,に,なる,た,けど,パソコン,持つ,て,帰る,れる,へん,く,て,普段,の,仕事,出来る,ん,から,ウチ,の,課,の,役割,とか,自分,の,将来,像,とか,を,レポート,に,まとめる,とか,言う,れる,た,レポート,とか,ほんま,苦手,や,から,鬱,",False,True,0,0
305,toy07344651,"新しい課長は、在宅勤務のパソコン設定が大変だったらしく、toyさん僕が電話するので一緒に設定しましょうと言う。
取説みれば簡単だが断るのも面倒で、
では、朝の8時に電話ください

新しい課長(´⊙ω⊙`)な顔するので
(・ω・)ね… https://t.co/zqwb6cK0FP","新しい,課長,は,、,在宅,勤務,の,パソコン,設定,が,大変,だ,た,らしい,、,toy,さん,僕,が,電話,する,ので,一緒,に,設定,する,ます,う,と,言う,。,取る,説,みる,ば,簡単,だ,が,断る,の,も,面倒,だ,、,では,、,朝,の,8,時,に,電話,くださる,新しい,課長,(´⊙,ω,⊙`),だ,顔,する,ので,(,・,ω,・,),ね,…,https,://,t,.,co,/,zqwb,6,cK,0,FP,",False,True,0,7
306,Plusi07236391,アメリカでは5人に1人以上、3300万人以上が失業。恐ろしい人数。うちの近所もみんな家の前に車が止まって仕事に出かけていない。在宅勤務かと思っていたが、休業中がほとんどなのだろう。,"アメリカ,で,は,5,人,に,1,人,以上,、,3300,万,人,以上,が,失業,。,恐ろしい,人数,。,うち,の,近所,も,みんな,家,の,前,に,車,が,止まる,て,仕事,に,出かける,て,いる,ない,。,在宅,勤務,か,と,思う,て,いる,た,が,、,休業,中,が,ほとんど,だ,の,だ,う,。,",False,True,0,1
307,fumi1ts,今日は三度寝して寝過ごしてしまい、気づいたら10時数分前だったが飛び起きてPCの電源を入れてセーフ。通勤してたら諦めて昼出社どころか四度寝をしてサボりまでいくとこだ。在宅勤務最高。,"今日,は,三,度,寝る,する,て,寝過ごす,て,しまう,、,気づく,た,10,時,数,分,前,だ,た,が,飛び起きる,て,PC,の,電源,を,入れる,て,セーフ,。,通勤,する,てる,た,諦める,て,昼,出社,どころか,四,度,寝る,を,する,て,サボる,まで,いく,とこ,だ,。,在宅,勤務,最高,。,",False,True,0,0
308,karankoron_nya,在宅勤務してたら遊びにやってきて2人して仕事してカレー食べておやつ食べて。在宅勤務悪くないネ,"在宅,勤務,する,てる,た,遊び,に,やってくる,て,2,人,する,て,仕事,する,て,カレー,食べる,て,お,やつ,食べる,て,。,在宅,勤務,悪い,ない,ネ,",False,True,0,0
309,schmuckelf,在宅勤務本当に飽きたし家にいるのにオンオフしなきゃいけないのちょっと厳しいしなんなら家にいるのに帰りたいって気持ちになるし目の前のチョコレートについ手を伸ばすし猫は可愛い,"在宅,勤務,本当に,飽きる,た,し,家,に,いる,のに,オンオフ,する,ない,ゃいけないのちょっと,厳しい,しなる,だ,家,に,いる,の,に,帰る,たい,って,気持ち,に,なる,き,目,の,前,の,チョコレート,に,つい,手,を,伸ばす,き,猫,は,可愛い,",False,True,0,0
310,88bybyby,引きこもり体質なのであと1年くらい在宅勤務出来そうだけど、ある日突然虚しくなって「俺のチンチンはこのまま枯れていくのか…」とメンヘラになりそうなので適度に合コンなどに出向くべき,"引き,こもる,体質,だ,ので,あと,1,年,くらい,在宅,勤務,出来る,そう,だ,けど,、,ある,日,突然,虚しい,なる,て,「,俺,の,チン,チン,は,この,まま,枯れる,て,いく,の,か,…,」,と,メンヘラ,に,なる,そう,だ,ので,適度,に,合コン,など,に,出向く,べし,",False,True,0,3
311,suiton_everyday,"「とりあえずこのボロPC（当然Windows7）在宅勤務で使ってて」はやめてほしい。

今日もVPNつながらないと連絡があり、遠隔操作で設定見たりして2時間くらい悩んで、再起動とか繰り返してたら自然復旧。

きっとまた起こる。不毛すぎる。","「,とりあえず,この,ボロい,PC,（,当然,Windows,7,）,在宅,勤務,で,使う,てる,て,」,は,やめる,て,ほしい,。,今日,も,VPN,つながる,ない,と,連絡,が,ある,、,遠隔,操作,で,設定,見る,たり,する,て,2,時間,くらい,悩む,で,、,再,起動,とか,繰り返す,てる,た,自然,復旧,。,きっと,また,起こる,。,不毛,すぎる,。,",False,True,0,2
312,vvkanonvv,在宅で姿勢が悪くなってしまい背中が痛い…うちもマンションのロビーのふかふかソファで在宅勤務してみたい〜27inchスクリーン2枚でも足りないので手持ちのMacBookじゃ絶対無理だけどww,"在宅,で,姿勢,が,悪い,なる,て,しまう,背中,が,痛い,…,うち,も,マンション,の,ロビー,の,ふかふか,ソファ,で,在宅,勤務,する,て,みる,たい,〜,27,inch,スクリーン,2,枚,でも,足りる,ない,ので,手持ち,の,MacBook,じゃ,絶対,無理,だ,けど,ww,",False,True,1,2
313,5yY3zSMwLg2ryl6,"コロナ、客観的に見てもだいぶ落ち着いて来たんじゃないか。

いよいよ、司法試験委員会による試験実施日決定のための事務方による会議室予約・日程調整のための打ち合わせのための在宅勤務等による支障の有無の確認が行われている感じ？","コロナ,、,客観,的,に,見る,て,も,だいぶ,落ち着く,て,来る,た,ん,じゃ,ない,か,。,いよいよ,、,司法,試験,委員,会,による,試験,実施,日,決定,の,ため,の,事務,方,による,会議,室,予約,・,日程,調整,の,ため,の,打ち合わせ,の,ため,の,在宅,勤務,等,による,支障,の,有無,の,確認,が,行う,れる,て,いる,感じ,？,",False,True,0,3
314,MIhnAiU3DvTtHEq,パートさんは在宅勤務。正職は変わらずフル出勤。有給すら使えない。土曜出勤の振休があるから良いでしょ？ってそれは違うよね？「以上児は入れる先生が居ないと困るからさ、あと行事も進めなきゃいけないでしょ？」ってさ..おかしいよね。#保育園,"パート,さん,は,在宅,勤務,。,正,職,は,変わる,ぬ,フル,出勤,。,有給,すら,使える,ない,。,土曜,出勤,の,振る,休,が,ある,から,良い,です,？,って,それ,は,違う,よ,ね,？,「,以上,児,は,入れる,先生,が,居る,ない,と,困る,から,さ,、,あと,行事,も,進める,ない,いける,ない,です,？,」,って,さ,..,おかしい,よ,ね,。,#,保育園,",False,True,0,8
315,nko5sh6,"日中の気候は半袖Tシャツとカーディガンで過ごしていたが、やっぱり夜遅くなると気温が低くなり肌寒い。
在宅勤務にしていていいのは事務所出社だと対応をしなければならない業務を現状は保留、身勝手な奴等に振り回されるのが減り、通勤時間が無い。ま、来週には出社をしないといけないけどね。","日,中,の,気候,は,半袖,Tシャツ,と,カーディガン,で,過ごす,て,いる,た,が,、,やっぱり,夜,遅い,なる,と,気温,が,低い,なり,肌寒い,。,在宅,勤務,に,する,て,いる,て,いい,の,は,事務所,出社,だ,と,対応,を,する,ない,ば,なる,ない,業務,を,現状,は,保留,、,身勝手,だ,奴等,に,振り回す,れる,の,が,減る,、,通勤,時間,が,無い,。,ま,、,来週,に,は,出社,を,する,ない,と,いける,ない,けど,ね,。,",False,True,0,0
316,fffuuu28,明日はじめての在宅勤務なんだけど、コロナが落ち着きだしたから来週から通常出勤になるようで実質最初で最後の在宅勤務かも,"明日,はじめて,の,在宅,勤務,だ,ん,だ,けど,、,コロナ,が,落ち着く,だす,た,から,来週,から,通常,出勤,に,なる,よう,だ,実質,最初,で,最後,の,在宅,勤務,かも,",False,True,0,0
317,pochanzaitaku,"ここが困るよ在宅勤務
「全日本もう帰りたい協会」に入れない。","ここ,が,困る,よ,在宅,勤務,「,全日本,もう,帰る,たい,協会,」,に,入れる,ない,。,",False,True,0,0
318,thisisroccca,"みんなが休んでるときに
一緒に休んでどうする！
ということで、新しいこと
いろいろと始めてみてます。

在宅勤務になってから、なる前よりずっと充実してる。
寝るのも食べるのも時間が惜しい。","みんな,が,休む,でる,とき,に,一緒,に,休む,で,どう,する,！,という,こと,だ,、,新しい,こと,いろいろ,と,始める,て,みる,て,ます,。,在宅,勤務,に,なる,て,から,、,なる,前,より,ずっと,充実,する,てる,。,寝る,の,も,食べる,の,も,時間,が,惜しい,。,",False,True,0,0
319,gf45gandhara21,"いやぁ、コロナ禍のせいとは言え、在宅勤務も悪くない。

何より、日常の挨拶一つできない、性格の捻けたクソ社員に会わなくていいかと思うと、それだけでストレスが減る😃⤴️  

コロナは早く収まってほしいが、在宅ワークは続かないかな。","いやぁ,、,コロナ,禍,の,せい,と,は,言える,、,在宅,勤務,も,悪い,ない,。,何より,、,日常,の,挨拶,一つ,できる,ない,、,性格,の,捻る,け,た,クソ,社員,に,会う,ない,て,いい,か,と,思う,と,、,それ,だけ,で,ストレス,が,減る,😃,⤴,️,コロナ,は,早い,収まる,て,ほしい,が,、,在宅,ワーク,は,続く,ない,か,な,。,",False,True,0,4
320,igo_chan,勢いでデータ調査していたらこんな時間になってしまった。在宅勤務怖ーい。,"勢い,で,データ,調査,する,て,いる,た,こんな,時間,に,なる,て,しまう,た,。,在宅,勤務,怖い,ー,い,。,",False,True,0,0
321,naruto_151,先月から人生初の在宅勤務になって今なお在宅勤務なんだけど、以前の生活に戻ってほしいと願いつつも通勤時間がなくなった快適さに慣れてしまって今後満員電車に耐えられるのだろうか…と今から戦々恐々。,"先月,から,人生,初,の,在宅,勤務,に,なる,て,今,なお,在宅,勤務,だ,ん,だ,けど,、,以前,の,生活,に,戻る,て,ほしい,と,願う,つつ,も,通勤,時間,が,なくなる,た,快適,さ,に,慣れる,て,しまう,て,今後,満員,電車,に,耐える,られる,の,だ,う,か,…,と,今,から,戦々恐々,。,",False,True,0,1
322,Nekoslot,電車乗りたくないからいいんだけど、在宅勤務が長すぎる(2月中旬からずっと)わ嫁子供が疎開中だわで寂しくてツイキャスやYouTubeの生配信見るようになった。今まで興味なかったけど生配信は寂しさを紛らわせられて良いな。,"電車,乗る,たい,ない,から,いい,ん,だ,けど,、,在宅,勤務,が,長い,すぎる,(,2,月,中旬,から,ずっと,),わ,嫁,子供,が,疎開,中,だ,わ,だ,寂しい,て,ツイキャス,や,YouTube,の,生,配信,見る,よう,に,なる,た,。,今,まで,興味,ない,た,けど,生,配信,は,寂しい,さ,を,紛らわせる,られる,て,良い,な,。,",False,True,0,0
323,azu_mi_ya,あと、在宅勤務中に高熱発した職場の疑惑の後輩君、GW中はずっと平熱だったそうなんだが、ころなの場合は発症3日前くらいから感染力が増して発症前日がピークらしいという研究結果の記事を見たもんで、後輩君が具合悪くなる2日前に日曜出勤で会った私はビビってるんだよ！,"あと,、,在宅,勤務,中,に,高,熱発,する,た,職場,の,疑惑,の,後輩,君,、,GW,中,は,ずっと,平熱,だ,た,そう,だ,ん,だ,が,、,ころ,だ,の,場合,は,発症,3,日,前,くらい,から,感染,力,が,増す,て,発症,前日,が,ピーク,らしい,という,研究,結果,の,記事,を,見る,た,もん,だ,、,後輩,君,が,具合,悪い,なる,2,日,前,に,日曜,出勤,で,会う,た,私,は,ビビる,てる,ん,だ,よ,！,",False,True,0,0
324,toripyon1021,"在宅勤務延長になりそうだから月曜日に今後の相談をと言われた。
非正規だから解雇の可能性がちらついて怖い週末になりそうです😅","在宅,勤務,延長,に,なる,そう,だ,から,月曜日,に,今後,の,相談,を,と,言う,れる,た,。,非,正規,だ,から,解雇,の,可能,性,が,ちらつく,て,怖い,週末,に,なる,そう,です,😅,",False,True,0,1
325,tsukikage1010,この2日は在宅勤務だったせいか連休気分が抜けてない。月曜の出社怖い,"この,2,日,は,在宅,勤務,だ,た,せい,か,連休,気分,が,抜ける,てる,ない,。,月曜,の,出社,怖い,",False,True,0,0
326,JQB06ETrXIUo07l,在宅勤務とか自粛生活続けてて気づいたことは、電気代の請求が怖い,"在宅,勤務,とか,自粛,生活,続ける,てる,て,気づく,た,こと,は,、,電気,代,の,請求,が,怖い,",False,True,0,0
327,mommys14978818,"ジレンマ💦

息子が縄跳びできるようになってきて、

その日決めた目標を弱音を吐かずに

クリアできるようになってきた✨❗️

泣きながら練習した（させられた）もんね😭

その分、「お母さん、できない！やめたい！」って

呼ばなく… https://t.co/0NaiQpO1aw","ジレンマ,💦,息子,が,縄跳び,できる,よう,に,なる,て,くる,て,、,その,日,決める,た,目標,を,弱音,を,吐く,ぬ,に,クリア,できる,よう,に,なる,て,くる,た,✨❗,️,泣く,ながら,練習,する,た,（,する,せる,られる,た,）,もん,ね,😭,その,分,、,「,お母さん,、,できる,ない,！,やめる,たい,！,」,って,呼ぶ,ない,…,https,://,t,.,co,/,0,NaiQpO,1,aw,",False,True,0,18
328,kodamono18,仕事終わった、、在宅勤務はとりあえず腰が痛くなるのと気づいたら夜中になっててあっ、今日も終わってくんだな…って後追いで気づくのが辛い…,"仕事,終わる,た,、,、,在宅,勤務,は,とりあえず,腰,が,痛い,なる,の,と,気づく,た,夜中,に,なる,てる,て,ある,、,今日,も,終わる,て,くむ,だ,な,…,って,後,追う,で,気づく,の,が,辛い,…,",False,True,0,0
329,kxS8w5dLBYpHVbo,トイストーリーで涙腺崩壊在宅勤務陰気キャ,"トイ,ストーリー,で,涙腺,崩壊,在宅,勤務,陰気,キャ,",False,True,0,1
330,nekohosy,一週間の在宅勤務で、めちゃ腰が痛くなった…。食卓テーブルでのPC作業は腰に負担がかかるってことね…。,"一,週間,の,在宅,勤務,で,、,め,ちゃ,腰,が,痛い,なる,た,…,。,食卓,テーブル,で,の,PC,作業,は,腰,に,負担,が,かかる,って,こと,ね,…,。,",False,True,0,0
331,ma_ni12nd,今月いっぱいは在宅勤務なのですが、まあ孤独に部屋に籠って仕事してると大概気も滅入ってくるので、80年代ヘアメタル全盛期のリストを作って大声でシンガロングしながら業務に勤しんでいる。結構ドーパミン出る感じ。,"今月,いっぱい,は,在宅,勤務,だ,の,です,が,、,まあ,孤独,に,部屋,に,籠る,て,仕事,する,てる,と,大概,気,も,滅入る,て,くる,ので,、,80,年代,ヘア,メタル,全盛期,の,リスト,を,作る,て,大声,で,シンガロング,する,ながら,業務,に,勤しむ,で,いる,。,結構,ドーパミン,出る,感じ,。,",False,True,0,1
332,C3103252555,今日、大学で研究再開の通知が来た。在宅勤務課題にしている資格試験の勉強が家でも慣れてきたから残念。解剖の検体も染色の依頼も多かった。でも今月までは基本在宅なので、やる事やって帰る生活。#仕事　#在宅勤務,"今日,、,大学,で,研究,再開,の,通知,が,来る,た,。,在宅,勤務,課題,に,する,て,いる,資格,試験,の,勉強,が,家,で,も,慣れる,て,くる,た,から,残念,。,解剖,の,検体,も,染色,の,依頼,も,多い,た,。,でも,今月,まで,は,基本,在宅,だ,ので,、,やる,事,やる,て,帰る,生活,。,#,仕事,　#,在宅,勤務,",False,True,0,0
333,beliiiiieve3922,"GWに誰とも会わない外に一切出ない引きこもり生活しすぎてこの2日出勤しただけで疲労がすごい。

在宅勤務推奨継続やけど、GW明けた途端周りが全然在宅する気無くて(報告書が面倒なんだと)私一人在宅しまくるとか出来ませんよねw
報告書… https://t.co/JvW4xJcK0m","GW,に,誰,と,も,会う,ない,外,に,一切,出る,ない,引き,こもる,生活,する,すぎる,て,この,2,日,出勤,する,た,だけ,で,疲労,が,すごい,。,在宅,勤務,推奨,継続,や,けど,、,GW,明ける,た,途端,周り,が,全然,在宅,する,気,無い,て,(,報告,書,が,面倒,だ,ん,だ,と,),私,一,人,在宅,する,まくる,とか,出来る,ます,ん,よ,ね,w,報告,書,…,https,://,t,.,co,/,JvW,4,xJcK,0,m,",False,True,0,0
334,Ritchan_walk23,"【悲報】
左目まぶたがピクピクする…
左耳のほんのり耳鳴りする…
右手首がなんか痛い(使いすぎw)

はぁ〜久々の出勤日は在宅勤務で出来ないところがどかーんとたまってて、大変でした。疲れだwストレスだw

くっそぉ〜ハゲぇぇぇ！(… https://t.co/uvZGqAm9hm","【,悲報,】,左目,まぶた,が,ピクピク,する,…,左,耳,の,ほんのり,耳鳴り,する,…,右,手首,が,なんか,痛い,(,使い,すぎ,w,),はぁ,〜,久々,の,出勤,日,は,在宅,勤務,で,出来る,ない,ところ,が,どく,ー,ん,と,たまう,てる,て,、,大変,です,た,。,疲れ,だ,w,ストレス,だ,w,くう,そ,ぉ,〜,ハゲ,ぇぇぇ,！(…,https,://,t,.,co,/,uvZGqAm,9,hm,",False,True,0,23
335,fizzbang_alvitr,帰宅しましたし。ふぁっきんなえらい人がまた勝手にシステムに触って修復をどうするかで口論激論やって、別件の電話打ち合わせで聞くこと軒並み「在宅勤務中で把握できてません」ばっかりの役立たず営業に振り回されてもう半泣きで帰ってきたよ,"帰宅,する,ます,た,し,。,ふる,ぁっきんなえらい,人,が,また,勝手,に,システム,に,触る,て,修復,を,どう,する,か,で,口論,激論,やる,て,、,別件,の,電話,打ち合わせ,で,聞く,こと,軒並み,「,在宅,勤務,中,で,把握,できる,て,ます,ん,」,ばっかり,の,役立つ,ぬ,営業,に,振り回す,れる,て,もう,半,泣き,で,帰る,て,くる,た,よ,",False,True,0,0
336,Mame07081,夫婦二人で在宅保育してる人でさえ羨ましく思う。1人で5才、2才を家庭保育しながら在宅勤務していて、やはり今日思った、イライラしすぎて嫌な母親だ😓,"夫婦,二,人,で,在宅,保育,する,てる,人,で,さえ,羨ましい,思う,。,1,人,で,5,才,、,2,才,を,家庭,保育,する,ながら,在宅,勤務,する,て,いる,て,、,やはり,今日,思う,た,、,イライラ,する,すぎる,て,嫌,だ,母親,だ,😓,",False,True,0,1
337,osawagase,在宅勤務するようになって水道料金の請求が25%も上がったと女房がお冠。頻尿気味の私がトイレで流す水が増えたせいにされてるが反論出来ないのがなんとも情けない…(^^;;,"在宅,勤務,する,よう,に,なる,て,水道,料金,の,請求,が,25,%,も,上がる,た,と,女房,が,お冠,。,頻る,尿,気味,の,私,が,トイレ,で,流す,水,が,増える,た,せい,に,する,れる,てる,が,反論,出来る,ない,の,が,なんとも,情けない,…,(^^;;,",False,True,0,6
338,komuro05761857,"実際に経験してみて在宅勤務の恐ろしさを知った。
在宅なのを良いことに長時間労働、休日出勤のハードルが下がり、これはコロナの影響だけど休日もろくにリフレッシュできない。

こんな生活続けてたらいつか崩壊しそう","実際,に,経験,する,て,みる,て,在宅,勤務,の,恐ろしい,さ,を,知る,た,。,在宅,だ,の,を,良い,こと,に,長時間,労働,、,休日,出勤,の,ハードル,が,下がる,、,これ,は,コロナ,の,影響,だ,けど,休日,も,ろくに,リフレッシュ,できる,ない,。,こんな,生活,続ける,てる,た,いつか,崩壊,する,そう,",False,True,0,2
339,amk42hp,外に出たから在宅勤務用のお菓子買って帰ろうと思ったのに大黒にカプリコミニ売ってなかった…。ロソンにメープルミックスナッツ売ってなかった…。ぐぬぬ…しょんぼりしながら帰る…。,"外,に,出る,た,から,在宅,勤務,用,の,お菓子,買う,て,帰る,う,と,思う,た,のに,大黒,に,カプリコミニ,売る,てる,ない,た,…,。,ロソン,に,メープルミックスナッツ,売る,てる,ない,た,…,。,ぐぬぬ,…,しょんぼり,する,ながら,帰る,…,。,",False,True,0,0
340,hiyoko_lib,今のうちに職員図書のアンケートをとってみようと考えています。交代勤務状態で在宅の方も多いので、締め切りは慌てず。,"今,の,うち,に,職員,図書,の,アンケート,を,とる,て,みる,う,と,考える,て,いる,ます,。,交代,勤務,状態,で,在宅,の,方,も,多い,ので,、,締め切り,は,慌てる,ぬ,。,",False,True,0,0
341,akitsuasaka,"在宅勤務の休日出勤という訳の分からないこともしてた仕事もようやく目処がついて、今日は絶対定時退勤にするはずが、直前で届いたメールに振り回されて泣いた。
それも終わり❣️
明日はほんとに休み❗️","在宅,勤務,の,休日,出勤,という,訳,の,分かる,ない,こと,も,する,てる,た,仕事,も,ようやく,目処,が,つく,て,、,今日,は,絶対,定時,退勤,に,する,はず,が,、,直前,で,届く,た,メール,に,振り回す,れる,て,泣く,た,。,それ,も,終わる,❣,️,明日,は,ほんとに,休む,❗,️,",False,True,0,10
342,ayukong_mousou,"コロナで在宅勤務と出勤がシフトに組まれていて、すべてを在宅にして欲しいと頼んだ人を｢ずるい｣と批判する人にも大まかに2通りいるのだと、今日知った。

①みんな怖いんだから、出勤日は出るべき
②すべて在宅勤務にするのはどうなの？有給… https://t.co/maCRFzKAjK","コロナ,で,在宅,勤務,と,出勤,が,シフト,に,組む,れる,て,いる,て,、,すべて,を,在宅,に,する,て,欲しい,と,頼む,だ,人,を,｢,ずるい,｣,と,批判,する,人,に,も,大まか,に,2,通り,いる,の,だ,と,、,今日,知る,た,。,①,みんな,怖い,ん,だ,から,、,出勤,日,は,出る,べし,②,すべて,在宅,勤務,に,する,の,は,どう,だ,の,？,有給,…,https,://,t,.,co,/,maCRFzKAjK,",False,True,0,0
343,yumama_Tb,コロナ在宅勤務になってついつい仕事しちゃってこんな時間！とか言ってる人。最高にダサくてかっこわりぃからな〜〜〜〜,"コロナ,在宅,勤務,に,なる,て,ついつい,仕事,する,ちゃう,て,こんな,時間,！,とか,言う,てる,人,。,最高,に,ダサい,て,かっこ,わり,ぃからな,〜〜〜〜,",False,True,0,3
344,Na_wasureso,"夫、しばし、爆睡中…😑

しかし
在宅勤務命令以来、ほんっっっとによく寝てるもんだから
私とは違うけど、それなりに悩みの渦中にいる筈なんだが、、
ナンデ、そんなに、顔色・肌艶良いの⁉️
ふつふつと怒りが💢💢💢","夫,、,しばし,、,爆睡,中,…,😑,しかし,在宅,勤務,命令,以来,、,ほん,く,く,っと,に,よく,寝る,てる,もん,だ,から,私,と,は,違う,けど,、,それなり,に,悩み,の,渦中,に,いる,筈,だ,ん,だ,が,、,、,ナン,デ,、,そんなに,、,顔色,・,肌,艶,良い,の,⁉,️,ふつふつ,と,怒り,が,💢💢💢,",False,True,0,20
345,kimimimimin,"在宅勤務だと普段見ることができない昼番組を見てるんだけど、最近バイキングは不快に感じて避けてる。
ヒルナンデス！は平和。
電話時は消音ボタン多用。","在宅,勤務,だ,と,普段,見る,こと,が,できる,ない,昼,番組,を,見る,てる,ん,だ,けど,、,最近,バイキング,は,不快,に,感じる,て,避ける,てる,。,ヒルナンデス,！,は,平和,。,電話,時,は,消音,ボタン,多用,。,",False,True,0,1
346,hina11141,月末までに後8日間は在宅勤務がありそうなので、糖質オフ面を買うか悩んでいる…,"月末,まで,に,後,8,日間,は,在宅,勤務,が,ある,そう,だ,ので,、,糖,質,オフ,面,を,買う,か,悩む,で,いる,…,",False,True,0,0
347,mug1123,"在宅勤務になってから一番辛い事

息子に添い寝中、浅い眠りから鋼の精神で飛び起きる時。

昼休憩60分スタート！昼ごはん用意（残り50分）→食べる（残り20分）→歯磨きしてお布団へGO（残り15分）→絵本一冊（残り10分）→スヤァ… https://t.co/7OZsZZlrIN","在宅,勤務,に,なる,て,から,一番,辛い,事,息子,に,添い寝,中,、,浅い,眠り,から,鋼,の,精神,で,飛び起きる,時,。,昼,休憩,60,分,スタート,！,昼,ごはん,用意,（,残り,50,分,）,→,食べる,（,残り,20,分,）,→,歯磨き,する,て,お,布団,へ,GO,（,残り,15,分,）,→,絵本,一,冊,（,残り,10,分,）,→,スヤァ,…,https,://,t,.,co,/,7,OZsZZlrIN,",False,True,0,1
348,Vsv9Z5W4Xmn8Jwo,夫がずっといて、抱っこ要員が2人いるからこのところギャン泣き聞いてない。昼間、置くと起きて泣くのは変わらないから在宅勤務終わって1人になった時どーしよ…,"夫,が,ずっと,いる,て,、,抱っこ,要員,が,2,人,いる,から,この,ところ,ギャン,泣く,聞く,てる,ない,。,昼間,、,置く,と,起きる,て,泣く,の,は,変わる,ない,から,在宅,勤務,終わる,て,1,人,に,なる,た,時,どー,する,…,",False,True,0,8
349,LiTk_sugar,"在宅勤務になったのは
この御時世だしまあ良いとして

電話で会議は電話代がやばいと思う
(切実)

#携帯は電話ではなく通話機能付きゲーム機勢の憂鬱","在宅,勤務,に,なる,た,の,は,この,御,時世,だ,し,まあ,良い,として,電話,で,会議,は,電話,代,が,やばい,と,思う,(,切実,),#,携帯,は,電話,で,は,ない,通話,機能,付き,ゲーム,機,勢,の,憂鬱,",False,True,0,0
350,2literI,今日の在宅勤務は酷かった。まー酷かった。集中できなかったなー,"今日,の,在宅,勤務,は,酷い,た,。,ま,ー,酷い,た,。,集中,できる,ない,た,なー,",False,True,0,0
351,makix2_enst,気持ち悪い…イライラしてお酒を飲みたいのに気持ち悪くてどうにもならない…週一の在宅が終了して通常勤務に戻るのは仕方ないとして、電車は減ってるのに出勤は増えるの意味わかんない…,"気持ち,悪い,…,イライラ,する,て,お,酒,を,飲む,たい,のに,気持ち,悪い,て,どうにも,なる,ない,…,週,一,の,在宅,が,終了,する,て,通常,勤務,に,戻る,の,は,仕方,ない,として,、,電車,は,減る,てる,の,に,出勤,は,増える,の,意味,わかる,ない,…,",False,True,0,0
352,reit00r,"テレワーク・在宅勤務、世の中の流れとして良いですよね😊

でも、郵送された請求書を開封して取引先を困らせない手立てを打たないまま、自社だけテレワーク・在宅勤務されても正直言って困ります😂","テレ,ワーク,・,在宅,勤務,、,世の中,の,流れ,として,良い,です,よ,ね,😊,でも,、,郵送,する,れる,た,請求,書,を,開封,する,て,取引,先,を,困る,せる,ない,手立て,を,打つ,ない,まま,、,自社,だけ,テレ,ワーク,・,在宅,勤務,する,れる,て,も,正直,言う,て,困る,ます,😂,",False,True,0,7
353,cosmoagu1982,"院生時代の指導教員から在宅勤務が続くこの機会に博論を書くようプレッシャーをかけられる…
テーマと構成は決まっているんだけど、一つの論文としてまとめられるか不安でしかない。","院生,時代,の,指導,教員,から,在宅,勤務,が,続く,この,機会,に,博論,を,書く,よう,プレッシャー,を,かける,られる,…,テーマ,と,構成,は,決まる,て,いる,ん,だ,けど,、,一つ,の,論文,として,まとめる,られる,か,不安,だ,しか,ない,。,",False,True,0,0
354,yumikoma,先週から活動量計をつけて生活してみてるのだけど、在宅勤務だと本当に動かなくて酷いことになってる。1時間1歩も歩いてないとか余裕だし、会社に行った日の半分もいかない。通勤って、運動なんだなー。,"先週,から,活動,量,計,を,つける,て,生活,する,て,みる,てる,の,だ,けど,、,在宅,勤務,だ,と,本当に,動く,ない,て,酷い,こと,に,なる,てる,。,1,時間,1,歩,も,歩く,てる,ない,とか,余裕,だ,し,、,会社,に,行く,た,日,の,半分,も,いく,ない,。,通勤,って,、,運動,だ,ん,だ,なー,。,",False,True,0,0
